User ID,Username,Time Entry ID,Billable,Time Labels,Start,Start Text,Stop,Stop Text,Time Tracked,Time Tracked Text,Space ID,Space Name,Folder ID,Job Number,List ID,Task ID,Task Name,Task Status,Due Date,Due Date Text,Start Date,Start Date Text,Task Time Estimated,Task Time Estimated Text,Task Time Spent,Task Time Spent Text,User Total Time Estimated,User Total Time Estimated Text,User Total Time Tracked,User Total Time Tracked Text,Tags,Checklists,User Period Time Spent,User Period Time Spent Text,Date Created,Date Created Text,Custom Task ID,Parent Task ID,Booking Codes,DAYS WORKED,Team,DAYS LATE,Days Late,Deadline,ECO
38480900,Gillian,3.19109E+18,FALSE,[],1.66574E+12,"10/14/2022, 9:43:00 AM BST",1.66583E+12,"10/15/2022, 10:43:00 AM BST",90000000,25 h ,32639560,RF Team,92415433,25306,176539925,2ecrrky,Sales Support,open-ended,,,,,,,1494000000,415 h ,108000000,30 h ,579600000,161 h ,[],{},324000000,90 h ,1.65453E+12,"06/06/2022, 4:06:49 PM BST",,,ENG-SUPPRT,1,RF,,,,
38480900,Gillian,3.19109E+18,FALSE,[],1.66574E+12,"10/14/2022, 10:14:00 AM BST",1.66574E+12,"10/14/2022, 10:44:00 AM BST",1800000,30 m,32639560,RF Team,92415433,25306,176539925,2ecrtve,Timesheet,open-ended,,,,,,,36000000,10 h ,108000000,30 h ,579600000,161 h ,[],{},7200000,2 h ,1.65453E+12,"06/06/2022, 4:10:43 PM BST",,,ENG-INDRCT,1,RF,,,,
38480900,Gillian,3.20268E+18,FALSE,[],1.66633E+12,"10/21/2022, 7:39:00 AM BST",1.66635E+12,"10/21/2022, 10:39:00 AM BST",10800000,3 h ,32639560,RF Team,92415433,25306,176539925,2ecrter,Various meetings,open-ended,,,,,,,288000000,80 h ,108000000,30 h ,579600000,161 h ,[],{},61200000,17 h ,1.65453E+12,"06/06/2022, 4:09:28 PM BST",,,ENG-INDRCT,1,RF,,,,
38480900,Gillian,3.20268E+18,FALSE,[],1.66634E+12,"10/21/2022, 8:38:00 AM BST",1.66635E+12,"10/21/2022, 10:38:00 AM BST",7200000,2 h ,32639560,RF Team,92415433,25306,176539925,2ecrptn,Test Support,open-ended,,,,,,,297000000,82 h 30 m,108000000,30 h ,579600000,161 h ,[],{},57600000,16 h ,1.65453E+12,"06/06/2022, 3:59:20 PM BST",,,ENG-SUPPRT,1,RF,,,,
38480900,Gillian,3.20268E+18,FALSE,[],1.66634E+12,"10/21/2022, 10:09:00 AM BST",1.66635E+12,"10/21/2022, 10:39:00 AM BST",1800000,30 m,32639560,RF Team,92415433,25306,176539925,2ecrtve,Timesheet,open-ended,,,,,,,36000000,10 h ,108000000,30 h ,579600000,161 h ,[],{},7200000,2 h ,1.65453E+12,"06/06/2022, 4:10:43 PM BST",,,ENG-INDRCT,1,RF,,,,
38480900,Gillian,3.20269E+18,FALSE,[],1.66636E+12,"10/21/2022, 1:46:00 PM BST",1.66643E+12,"10/22/2022, 10:46:00 AM BST",75600000,21 h ,32639560,RF Team,92415433,25306,176539925,30en11j,Design,complete,1.66675E+12,"10/26/2022, 4:00:00 AM BST",1.66598E+12,"10/17/2022, 4:00:00 AM BST",108000000,30 h ,122400000,34 h ,108000000,30 h ,579600000,161 h ,[],{},122400000,34 h ,1.66669E+12,"10/25/2022, 10:43:58 AM BST",,,JOB,13,RF,,,,
38480900,Gillian,3.20268E+18,FALSE,[],1.66637E+12,"10/21/2022, 6:38:00 PM BST",1.66643E+12,"10/22/2022, 10:38:00 AM BST",57600000,16 h ,32639560,RF Team,92415433,25306,176539925,2ecrrky,Sales Support,open-ended,,,,,,,1494000000,415 h ,108000000,30 h ,579600000,161 h ,[],{},324000000,90 h ,1.65453E+12,"06/06/2022, 4:06:49 PM BST",,,ENG-SUPPRT,1,RF,,,,
38480900,Gillian,3.21429E+18,FALSE,[],1.66694E+12,"10/28/2022, 6:52:00 AM BST",1.66695E+12,"10/28/2022, 9:52:00 AM BST",10800000,3 h ,32639560,RF Team,92415433,25306,176539925,2ecrter,Various meetings,open-ended,,,,,,,288000000,80 h ,108000000,30 h ,579600000,161 h ,[],{},61200000,17 h ,1.65453E+12,"06/06/2022, 4:09:28 PM BST",,,ENG-INDRCT,1,RF,,,,
38480900,Gillian,3.21429E+18,FALSE,[],1.66694E+12,"10/28/2022, 7:53:00 AM BST",1.66695E+12,"10/28/2022, 9:53:00 AM BST",7200000,2 h ,32639560,RF Team,92415433,25306,176539925,2ecrptn,Test Support,open-ended,,,,,,,297000000,82 h 30 m,108000000,30 h ,579600000,161 h ,[],{},57600000,16 h ,1.65453E+12,"06/06/2022, 3:59:20 PM BST",,,ENG-SUPPRT,1,RF,,,,
38480900,Gillian,3.21429E+18,FALSE,[],1.66694E+12,"10/28/2022, 8:54:00 AM BST",1.66703E+12,"10/29/2022, 9:54:00 AM BST",90000000,25 h ,32639560,RF Team,92415433,25306,176539925,2ecrrky,Sales Support,open-ended,,,,,,,1494000000,415 h ,108000000,30 h ,579600000,161 h ,[],{},324000000,90 h ,1.65453E+12,"06/06/2022, 4:06:49 PM BST",,,ENG-SUPPRT,1,RF,,,,
38480900,Gillian,3.21429E+18,FALSE,[],1.66695E+12,"10/28/2022, 9:22:00 AM BST",1.66695E+12,"10/28/2022, 9:52:00 AM BST",1800000,30 m,32639560,RF Team,92415433,25306,176539925,2ecrtve,Timesheet,open-ended,,,,,,,36000000,10 h ,108000000,30 h ,579600000,161 h ,[],{},7200000,2 h ,1.65453E+12,"06/06/2022, 4:10:43 PM BST",,,ENG-INDRCT,1,RF,,,,
38480900,Gillian,3.21429E+18,FALSE,[],1.66699E+12,"10/28/2022, 8:51:00 PM BST",1.66703E+12,"10/29/2022, 9:51:00 AM BST",46800000,13 h ,32639560,RF Team,92415433,25306,176539925,30en11j,Design,complete,1.66675E+12,"10/26/2022, 4:00:00 AM BST",1.66598E+12,"10/17/2022, 4:00:00 AM BST",108000000,30 h ,122400000,34 h ,108000000,30 h ,579600000,161 h ,[],{},122400000,34 h ,1.66669E+12,"10/25/2022, 10:43:58 AM BST",,,JOB,13,RF,,,,
38468514,Richard,3.17692E+18,FALSE,[],1.66513E+12,"10/07/2022, 8:34:46 AM BST",1.66516E+12,"10/07/2022, 4:04:46 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840g5,Test Support,in progress,,,,,,,309600000,86 h ,18000000,5 h ,486000000,135 h ,[],{},81000000,22 h 30 m,1.65573E+12,"06/20/2022, 1:40:05 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.18533E+18,FALSE,[],1.66537E+12,"10/10/2022, 3:53:00 AM BST",1.6654E+12,"10/10/2022, 11:23:00 AM BST",27000000,7 h 30 m,38457801,JOBS,104523620,30157,188435383,2jvkbxv,NPI Test,in progress,1.66891E+12,"11/20/2022, 3:00:00 AM GMT",1.66883E+12,"11/19/2022, 3:00:00 AM GMT",18000000,5 h ,108000000,30 h ,18000000,5 h ,486000000,135 h ,[],{},81000000,22 h 30 m,1.65702E+12,"07/05/2022, 1:12:36 PM BST",,,HW-TEST,-15,NPI,,,,
38468514,Richard,3.18533E+18,FALSE,[],1.66548E+12,"10/11/2022, 11:23:00 AM BST",1.66551E+12,"10/11/2022, 6:53:00 PM BST",27000000,7 h 30 m,38457801,JOBS,104523620,30157,188435383,2jvkbxv,NPI Test,in progress,1.66891E+12,"11/20/2022, 3:00:00 AM GMT",1.66883E+12,"11/19/2022, 3:00:00 AM GMT",18000000,5 h ,108000000,30 h ,18000000,5 h ,486000000,135 h ,[],{},81000000,22 h 30 m,1.65702E+12,"07/05/2022, 1:12:36 PM BST",,,HW-TEST,-15,NPI,,,,
38468514,Richard,3.18533E+18,FALSE,[],1.66557E+12,"10/12/2022, 11:24:00 AM BST",1.6656E+12,"10/12/2022, 6:54:00 PM BST",27000000,7 h 30 m,38457801,JOBS,104523620,30157,188435383,2jvkbxv,NPI Test,in progress,1.66891E+12,"11/20/2022, 3:00:00 AM GMT",1.66883E+12,"11/19/2022, 3:00:00 AM GMT",18000000,5 h ,108000000,30 h ,18000000,5 h ,486000000,135 h ,[],{},81000000,22 h 30 m,1.65702E+12,"07/05/2022, 1:12:36 PM BST",,,HW-TEST,-15,NPI,,,,
38468514,Richard,3.20109E+18,FALSE,[],1.66599E+12,"10/17/2022, 8:23:00 AM BST",1.66602E+12,"10/17/2022, 3:53:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20109E+18,FALSE,[],1.66608E+12,"10/18/2022, 8:23:00 AM BST",1.6661E+12,"10/18/2022, 3:53:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20109E+18,FALSE,[],1.66616E+12,"10/19/2022, 8:23:00 AM BST",1.66619E+12,"10/19/2022, 3:53:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20109E+18,FALSE,[],1.66625E+12,"10/20/2022, 8:23:00 AM BST",1.66628E+12,"10/20/2022, 3:53:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20109E+18,FALSE,[],1.66625E+12,"10/20/2022, 8:24:00 AM BST",1.66628E+12,"10/20/2022, 3:54:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20109E+18,FALSE,[],1.66634E+12,"10/21/2022, 8:24:00 AM BST",1.66636E+12,"10/21/2022, 3:54:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20732E+18,FALSE,[],1.66662E+12,"10/24/2022, 3:26:00 PM BST",1.66665E+12,"10/24/2022, 10:56:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20732E+18,FALSE,[],1.66671E+12,"10/25/2022, 3:26:00 PM BST",1.66673E+12,"10/25/2022, 10:56:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.17691E+18,FALSE,[],1.66671E+12,"10/25/2022, 3:59:00 PM BST",1.66674E+12,"10/25/2022, 11:29:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20732E+18,FALSE,[],1.66677E+12,"10/26/2022, 7:57:00 AM BST",1.66679E+12,"10/26/2022, 3:27:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.17692E+18,FALSE,[],1.6668E+12,"10/26/2022, 4:03:00 PM BST",1.66682E+12,"10/26/2022, 11:33:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840g5,Test Support,in progress,,,,,,,309600000,86 h ,18000000,5 h ,486000000,135 h ,[],{},81000000,22 h 30 m,1.65573E+12,"06/20/2022, 1:40:05 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20732E+18,FALSE,[],1.66688E+12,"10/27/2022, 3:27:00 PM BST",1.66691E+12,"10/27/2022, 10:57:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.17692E+18,FALSE,[],1.66688E+12,"10/27/2022, 4:04:00 PM BST",1.66691E+12,"10/27/2022, 11:34:00 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840g5,Test Support,in progress,,,,,,,309600000,86 h ,18000000,5 h ,486000000,135 h ,[],{},81000000,22 h 30 m,1.65573E+12,"06/20/2022, 1:40:05 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468514,Richard,3.20732E+18,FALSE,[],1.66694E+12,"10/28/2022, 7:57:32 AM BST",1.66697E+12,"10/28/2022, 3:27:32 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472694,2h840qz,LABVIEW Development,in progress,,,,,,,650046358,180 h 34 m,18000000,5 h ,486000000,135 h ,[],{},324000000,90 h ,1.65573E+12,"06/20/2022, 1:41:49 PM BST",,,ENG-SUPPRT,1,NPI,,,,
38468513,Thomas,3.18518E+18,FALSE,[],1.66487E+12,"10/04/2022, 8:56:00 AM BST",1.66492E+12,"10/04/2022, 11:56:00 PM BST",54000000,15 h ,44553575,JOBS - VALIDATION & TEST,104493670,30140,182683151,2hz5mj1,NPI Test,complete,1.68049E+12,"04/03/2023, 4:00:00 AM BST",1.68049E+12,"04/03/2023, 4:00:00 AM BST",54000000,15 h ,311400651,86 h 30 m,221400000,61 h 30 m,540000651,150 h ,"[""proto testing""]",{},297000651,82 h 30 m,1.65633E+12,"06/27/2022, 1:45:01 PM BST",,,HW-TEST,-153,NPI,,,,
38468513,Thomas,3.18518E+18,FALSE,[],1.66513E+12,"10/07/2022, 8:54:00 AM BST",1.66521E+12,"10/08/2022, 7:24:00 AM BST",81000000,22 h 30 m,38525114,TIME OFF,98487889,D3333-1,176424487,2kcy97q,Design,annual leave,1.66088E+12,"08/19/2022, 4:00:00 AM BST",1.66053E+12,"08/15/2022, 4:00:00 AM BST",135000000,37 h 30 m,216060000,60 h 1 m,221400000,61 h 30 m,540000651,150 h ,[],{},135000000,37 h 30 m,1.65763E+12,"07/12/2022, 2:06:14 PM BST",,,ENG-ABSENT,,NPI,,,,
38468513,Thomas,3.18518E+18,FALSE,[],1.66539E+12,"10/10/2022, 8:55:00 AM BST",1.66542E+12,"10/10/2022, 4:25:00 PM BST",27000000,7 h 30 m,38525114,TIME OFF,98487889,D3333-1,176424487,2kcy97q,Design,annual leave,1.66088E+12,"08/19/2022, 4:00:00 AM BST",1.66053E+12,"08/15/2022, 4:00:00 AM BST",135000000,37 h 30 m,216060000,60 h 1 m,221400000,61 h 30 m,540000651,150 h ,[],{},135000000,37 h 30 m,1.65763E+12,"07/12/2022, 2:06:14 PM BST",,,ENG-ABSENT,,NPI,,,,
38468513,Thomas,3.18518E+18,FALSE,[],1.66556E+12,"10/12/2022, 8:56:00 AM BST",1.66562E+12,"10/12/2022, 11:56:00 PM BST",54000000,15 h ,44553575,JOBS - VALIDATION & TEST,104493670,30140,182683151,2hz5mj1,NPI Test,complete,1.68049E+12,"04/03/2023, 4:00:00 AM BST",1.68049E+12,"04/03/2023, 4:00:00 AM BST",54000000,15 h ,311400651,86 h 30 m,221400000,61 h 30 m,540000651,150 h ,"[""proto testing""]",{},297000651,82 h 30 m,1.65633E+12,"06/27/2022, 1:45:01 PM BST",,,HW-TEST,-153,NPI,,,,
38468513,Thomas,3.18704E+18,FALSE,[],1.6657E+12,"10/14/2022, 12:42:00 AM BST",1.66573E+12,"10/14/2022, 8:12:00 AM BST",27000000,7 h 30 m,44553575,JOBS - VALIDATION & TEST,104493670,30140,182683151,2hz5mj1,NPI Test,complete,1.68049E+12,"04/03/2023, 4:00:00 AM BST",1.68049E+12,"04/03/2023, 4:00:00 AM BST",54000000,15 h ,311400651,86 h 30 m,221400000,61 h 30 m,540000651,150 h ,"[""proto testing""]",{},297000651,82 h 30 m,1.65633E+12,"06/27/2022, 1:45:01 PM BST",,,HW-TEST,-153,NPI,,,,
38468513,Thomas,3.18704E+18,FALSE,[],1.66573E+12,"10/14/2022, 8:13:02 AM BST",1.66576E+12,"10/14/2022, 3:43:02 PM BST",27000000,7 h 30 m,38457801,JOBS,104523620,30157,188435383,2jvkbxv,NPI Test,in progress,1.66891E+12,"11/20/2022, 3:00:00 AM GMT",1.66883E+12,"11/19/2022, 3:00:00 AM GMT",18000000,5 h ,108000000,30 h ,221400000,61 h 30 m,540000651,150 h ,[],{},27000000,7 h 30 m,1.65702E+12,"07/05/2022, 1:12:36 PM BST",,,HW-TEST,-15,NPI,,,,
38468513,Thomas,3.18704E+18,FALSE,[],1.66576E+12,"10/14/2022, 3:43:24 PM BST",1.66576E+12,"10/14/2022, 3:43:24 PM BST",651,0.01 m,44553575,JOBS - VALIDATION & TEST,104493670,30140,182683151,2hz5mj1,NPI Test,complete,1.68049E+12,"04/03/2023, 4:00:00 AM BST",1.68049E+12,"04/03/2023, 4:00:00 AM BST",54000000,15 h ,311400651,86 h 30 m,221400000,61 h 30 m,540000651,150 h ,"[""proto testing""]",{},297000651,82 h 30 m,1.65633E+12,"06/27/2022, 1:45:01 PM BST",,,HW-TEST,-153,NPI,,,,
38468513,Thomas,3.19715E+18,FALSE,[],1.66599E+12,"10/17/2022, 7:35:00 AM BST",1.66602E+12,"10/17/2022, 3:05:00 PM BST",27000000,7 h 30 m,44553575,JOBS - VALIDATION & TEST,104493670,30140,182683151,2hz5mj2,Test Procedure,complete,1.66632E+12,"10/21/2022, 4:00:00 AM BST",1.66632E+12,"10/21/2022, 4:00:00 AM BST",14400000,4 h ,27000000,7 h 30 m,221400000,61 h 30 m,540000651,150 h ,[],{},27000000,7 h 30 m,1.65633E+12,"06/27/2022, 1:45:01 PM BST",,,HW-TEST,1,NPI,,,,
38468513,Thomas,3.19715E+18,FALSE,[],1.66628E+12,"10/20/2022, 4:37:17 PM BST",1.66636E+12,"10/21/2022, 3:07:17 PM BST",81000000,22 h 30 m,44553575,JOBS - VALIDATION & TEST,104493670,30140,182683151,2hz5mj1,NPI Test,complete,1.68049E+12,"04/03/2023, 4:00:00 AM BST",1.68049E+12,"04/03/2023, 4:00:00 AM BST",54000000,15 h ,311400651,86 h 30 m,221400000,61 h 30 m,540000651,150 h ,"[""proto testing""]",{},297000651,82 h 30 m,1.65633E+12,"06/27/2022, 1:45:01 PM BST",,,HW-TEST,-153,NPI,,,,
38468513,Thomas,3.19715E+18,FALSE,[],1.66633E+12,"10/21/2022, 7:40:16 AM BST",1.66636E+12,"10/21/2022, 3:10:16 PM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472689,2nbuejq,H Series CPU Checks,in progress,1.65967E+12,"08/05/2022, 4:00:00 AM BST",,,,,156600000,43 h 30 m,221400000,61 h 30 m,540000651,150 h ,[],{},27000000,7 h 30 m,1.65899E+12,"07/28/2022, 8:24:49 AM BST",,,ENG-SUPPRT,1,NPI,,,,
38468513,Thomas,3.21132E+18,FALSE,[],1.66674E+12,"10/26/2022, 1:14:00 AM BST",1.66677E+12,"10/26/2022, 8:44:00 AM BST",27000000,7 h 30 m,38525114,TIME OFF,98487889,D3333-1,176424487,2kcy97q,Design,annual leave,1.66088E+12,"08/19/2022, 4:00:00 AM BST",1.66053E+12,"08/15/2022, 4:00:00 AM BST",135000000,37 h 30 m,216060000,60 h 1 m,221400000,61 h 30 m,540000651,150 h ,[],{},135000000,37 h 30 m,1.65763E+12,"07/12/2022, 2:06:14 PM BST",,,ENG-ABSENT,,NPI,,,,
38468513,Thomas,3.21132E+18,FALSE,[],1.66686E+12,"10/27/2022, 10:12:00 AM BST",1.66694E+12,"10/28/2022, 8:42:00 AM BST",81000000,22 h 30 m,44553575,JOBS - VALIDATION & TEST,104493670,30140,182683151,2hz5mj1,NPI Test,complete,1.68049E+12,"04/03/2023, 4:00:00 AM BST",1.68049E+12,"04/03/2023, 4:00:00 AM BST",54000000,15 h ,311400651,86 h 30 m,221400000,61 h 30 m,540000651,150 h ,"[""proto testing""]",{},297000651,82 h 30 m,1.65633E+12,"06/27/2022, 1:45:01 PM BST",,,HW-TEST,-153,NPI,,,,
38468513,Thomas,3.21132E+18,FALSE,[],1.66692E+12,"10/28/2022, 1:16:00 AM BST",1.66694E+12,"10/28/2022, 8:46:00 AM BST",27000000,7 h 30 m,32648343,NPI Team,98659118,25306,182472689,2h840ku,Support: Test,in progress,,,,,,,205200000,57 h ,221400000,61 h 30 m,540000651,150 h ,[],{},27000000,7 h 30 m,1.65573E+12,"06/20/2022, 1:40:57 PM BST",,,SUPP-TEST,1,NPI,,,,
38468512,Gordon,3.18085E+18,FALSE,[],1.66478E+12,"10/03/2022, 7:13:00 AM BST",1.66478E+12,"10/03/2022, 9:13:00 AM BST",7200000,2 h ,32648345,MECH Team,98524943,25306,176624165,2ya2qfq,"Chasing up orders, parts (calls & e-mails)",complete,1.66485E+12,"10/04/2022, 4:00:00 AM BST",1.66477E+12,"10/03/2022, 4:00:00 AM BST",,,7200000,2 h ,123300000,34 h 15 m,463514651,128 h 45 m,[],{},7200000,2 h ,1.66539E+12,"10/10/2022, 9:12:59 AM BST",,,SUPP-GENL,6,Mech,,,,
38468512,Gordon,3.16095E+18,FALSE,[],1.66488E+12,"10/04/2022, 12:40:00 PM BST",1.66489E+12,"10/04/2022, 2:40:00 PM BST",7200000,2 h ,38457801,JOBS,104566757,30193,188510191,2kr9wwy,BOM Release,complete,1.66503E+12,"10/06/2022, 4:00:00 AM BST",1.66295E+12,"09/12/2022, 4:00:00 AM BST",7200000,2 h ,7200000,2 h ,123300000,34 h 15 m,463514651,128 h 45 m,"[""eng release"",""mechanical""]","{""Checklist"":[""GA Creation""]}",7200000,2 h ,1.65771E+12,"07/13/2022, 12:42:25 PM BST",,,ENT-DATA,-12,Mech,,,,
38468512,Gordon,3.175E+18,FALSE,[],1.66502E+12,"10/06/2022, 2:17:43 AM BST",1.66504E+12,"10/06/2022, 8:17:43 AM BST",21600000,6 h ,32648345,MECH Team,98524943,25306,176624165,2y43a9u,"CHS-301-ODU Assembly drawings, checks and documentation",complete,1.66503E+12,"10/06/2022, 4:00:00 AM BST",1.66485E+12,"10/04/2022, 4:00:00 AM BST",,,39600000,11 h ,123300000,34 h 15 m,463514651,128 h 45 m,[],{},39600000,11 h ,1.66504E+12,"10/06/2022, 8:17:18 AM BST",,,SUPP-GENL,4,Mech,,,,
38468512,Gordon,3.175E+18,FALSE,[],1.66503E+12,"10/06/2022, 5:21:06 AM BST",1.66504E+12,"10/06/2022, 8:21:06 AM BST",10800000,3 h ,32648345,MECH Team,98524943,25306,176624165,2y43auc,Detail and GA Drawings checks,complete,1.66503E+12,"10/06/2022, 4:00:00 AM BST",1.66477E+12,"10/03/2022, 4:00:00 AM BST",,,10800000,3 h ,123300000,34 h 15 m,463514651,128 h 45 m,[],{},10800000,3 h ,1.66504E+12,"10/06/2022, 8:20:32 AM BST",,,SUPP-GENL,4,Mech,,,,
38468512,Gordon,3.18084E+18,FALSE,[],1.66512E+12,"10/07/2022, 7:06:00 AM BST",1.66513E+12,"10/07/2022, 9:06:00 AM BST",7200000,2 h ,38457801,JOBS,92592566,D3884-3,164688950,2x1wayz,Module Retention Improvement,not started,1.66511E+12,"10/07/2022, 4:00:00 AM BST",1.66503E+12,"10/06/2022, 4:00:00 AM BST",27000000,7 h 30 m,7200000,2 h ,123300000,34 h 15 m,463514651,128 h 45 m,[],{},7200000,2 h ,1.66454E+12,"09/30/2022, 2:34:01 PM BST",,,,21,Mech,,,,
38468512,Gordon,3.17681E+18,FALSE,[],1.66513E+12,"10/07/2022, 9:22:29 AM BST",1.66515E+12,"10/07/2022, 2:22:29 PM BST",18000000,5 h ,32648345,MECH Team,98524943,25306,176624165,2y43a9u,"CHS-301-ODU Assembly drawings, checks and documentation",complete,1.66503E+12,"10/06/2022, 4:00:00 AM BST",1.66485E+12,"10/04/2022, 4:00:00 AM BST",,,39600000,11 h ,123300000,34 h 15 m,463514651,128 h 45 m,[],{},39600000,11 h ,1.66504E+12,"10/06/2022, 8:17:18 AM BST",,,SUPP-GENL,4,Mech,,,,
38468512,Gordon,3.17681E+18,FALSE,[],1.66514E+12,"10/07/2022, 11:54:10 AM BST",1.66515E+12,"10/07/2022, 3:24:10 PM BST",12600000,3 h 30 m,32648345,MECH Team,98524943,25306,176624165,2y9vd80,Mechanical catch-up and ODU-301 meetings,complete,1.66511E+12,"10/07/2022, 4:00:00 AM BST",1.66477E+12,"10/03/2022, 4:00:00 AM BST",9000000,2 h 30 m,12600000,3 h 30 m,123300000,34 h 15 m,463514651,128 h 45 m,[],{},12600000,3 h 30 m,1.66515E+12,"10/07/2022, 2:23:11 PM BST",,,INDR-MTNG,24,Mech,,,,
38468512,Gordon,3.17681E+18,FALSE,[],1.66514E+12,"10/07/2022, 12:20:35 PM BST",1.66515E+12,"10/07/2022, 2:20:35 PM BST",7200000,2 h ,32648345,MECH Team,98524943,25306,176624165,2x7p614,M10505 Drawing Update,complete,1.66511E+12,"10/07/2022, 4:00:00 AM BST",,,,,7200000,2 h ,123300000,34 h 15 m,463514651,128 h 45 m,[],{},7200000,2 h ,1.6648E+12,"10/03/2022, 2:25:16 PM BST",,,,-26,Mech,,,,
38468512,Gordon,3.18089E+18,FALSE,[],1.66538E+12,"10/10/2022, 6:27:00 AM BST",1.66539E+12,"10/10/2022, 9:57:00 AM BST",12600000,3 h 30 m,32648345,MECH Team,98524943,25306,176624165,2yfh15h,SRY-OAC BOMs prepare and pass to admin upload,complete,1.66537E+12,"10/10/2022, 4:00:00 AM BST",,,,,12600000,3 h 30 m,123300000,34 h 15 m,463514651,128 h 45 m,[],{},12600000,3 h 30 m,1.66539E+12,"10/10/2022, 9:56:35 AM BST",,,SUPP-GENL,-23,Mech,,,,
